timestamp,date,category,headline,severity,severity_score,impact_score,price_impact_bps,market_context,affected_regions,duration_days,source,source_reliability,verified,is_related,gpr_level
2026-04-11 06:51:51,2026-04-11,inventory_report,EIA reports unchanged crude inventory of 1124M barrels,low,1,0.598,57.8,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.86,True,False,198.0
2026-04-11 12:26:25,2026-04-11,sanctions,Secondary sanctions threatened for Iran oil traders,critical,4,1.0,193.2,Disrupts payment systems and shipping insurance,[np.str_('Middle East')],58,market_calibrated_advanced,0.72,True,False,198.0
2026-04-11 13:05:08,2026-04-11,trade_flow_disruption,Shipping lane disruption near Strait of Hormuz,critical,4,1.0,74.9,"Forces rerouting, increases transit times",[np.str_('Red Sea')],16,market_calibrated_advanced,0.95,True,False,198.0
2026-04-20 02:02:13,2026-04-20,military_conflict,Drone attack targets European Union oil infrastructure,critical,4,1.0,475.5,"Immediate supply risk, insurance premiums spike",[np.str_('Strait of Hormuz')],11,market_calibrated_advanced,0.81,True,False,196.0
2026-04-20 12:53:48,2026-04-20,trade_flow_disruption,Tanker tracking shows higher flows to Venezuela,moderate,2,1.0,147.9,Indicates trade pattern shifts,"[np.str_('South China Sea'), np.str_('Red Sea')]",17,market_calibrated_advanced,0.78,True,False,196.0
2026-04-22 09:53:49,2026-04-22,inventory_report,China crude inventories show higher trend,moderate,2,0.599,59.4,Indicates demand trajectory in largest importer,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,0.78,False,False,199.0
2026-04-22 19:12:23,2026-04-22,inventory_report,Cushing storage levels approach operational minimum,moderate,2,0.57,31.7,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.79,True,False,199.0
2026-04-22 21:52:03,2026-04-22,geopolitical_tension,Diplomatic tensions escalate between Iran and Iran,high,3,0.914,108.4,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Global'), np.str_('Asia Pacific')]",14,market_calibrated_advanced,0.95,True,False,199.0
2026-04-23 00:41:08,2026-04-23,inventory_report,Floating storage levels higher off Global,high,3,0.597,49.7,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.77,True,False,200.0
2026-04-23 05:47:30,2026-04-23,infrastructure,New pipeline capacity comes online in North Sea,moderate,2,0.941,110.6,Improves supply chain efficiency,[np.str_('US Gulf Coast')],8,market_calibrated_advanced,0.94,True,False,200.0
2026-04-24 14:43:06,2026-04-24,inventory_report,China crude inventories show lower trend,high,3,0.521,34.8,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.72,False,False,200.0
2026-04-24 17:33:20,2026-04-24,production_policy,India output disrupted by technical issues at Burgan,critical,4,1.0,267.3,Temporary supply reduction,[np.str_('Global')],48,market_calibrated_advanced,0.88,False,False,200.0
2026-04-25 02:14:17,2026-04-25,production_policy,Iraq output disrupted by power outage at Ghawar,critical,4,1.0,293.9,Temporary supply reduction,"[np.str_('Global'), np.str_('Middle East')]",17,market_calibrated_advanced,0.86,True,False,200.0
2026-04-25 13:55:11,2026-04-25,inventory_report,China crude inventories show higher trend,high,3,0.617,89.1,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.91,True,False,200.0
2026-04-27 11:48:15,2026-04-27,infrastructure,Refinery outage reduces crude demand in Middle East,high,3,0.953,82.7,Reduces crude intake temporarily,"[np.str_('Middle East'), np.str_('US Gulf Coast'), np.str_('North Sea')]",1,market_calibrated_advanced,0.97,True,False,200.0
2026-04-27 21:06:01,2026-04-27,military_conflict,Military escalation near Strait of Hormuz oil facilities,extreme,5,1.0,665.1,Threatens regional production and transit,"[np.str_('Middle East'), np.str_('Strait of Hormuz')]",17,market_calibrated_advanced,0.72,True,False,200.0
2026-05-01 10:00:43,2026-05-01,geopolitical_tension,Diplomatic tensions escalate between Saudi Arabia and UAE,high,3,1.0,163.4,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Asia Pacific')]",30,market_calibrated_advanced,0.82,True,False,196.0
2026-05-01 19:53:15,2026-05-01,production_policy,OPEC+ agrees to adjust production by 1205 kb/d,high,3,1.0,280.0,Direct impact on global supply-demand balance,[np.str_('Middle East')],15,market_calibrated_advanced,0.96,False,False,196.0
2026-05-02 05:45:45,2026-05-02,geopolitical_tension,Trade negotiations impact Caspian Region energy imports,high,3,1.0,230.1,Trade policy uncertainty affects flows,"[np.str_('Middle East'), np.str_('Asia Pacific')]",13,market_calibrated_advanced,0.97,True,False,200.0
2026-05-04 12:45:08,2026-05-04,inventory_report,EIA reports higher crude inventory of 335M barrels,low,1,0.663,84.0,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.79,False,False,197.0
2026-05-04 13:09:40,2026-05-04,infrastructure,New pipeline capacity comes online in Asia Pacific,low,1,0.942,156.1,Improves supply chain efficiency,"[np.str_('Middle East'), np.str_('North Sea'), np.str_('US Gulf Coast')]",11,market_calibrated_advanced,0.91,True,False,197.0
2026-05-06 14:37:10,2026-05-06,military_conflict,Missile attack on USA port facility,extreme,5,1.0,641.3,Direct damage to export infrastructure,"[np.str_('North Africa'), np.str_('Strait of Hormuz'), np.str_('Middle East')]",16,market_calibrated_advanced,0.9,True,False,200.0
2026-05-07 07:58:07,2026-05-07,inventory_report,China crude inventories show unchanged trend,high,3,0.505,20.7,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.76,True,False,200.0
2026-05-10 00:12:01,2026-05-10,geopolitical_tension,Trade negotiations impact Global energy imports,high,3,1.0,70.4,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],44,market_calibrated_advanced,0.71,True,False,200.0
2026-05-10 11:30:26,2026-05-10,geopolitical_tension,Diplomatic tensions escalate between Iraq and Saudi Arabia,critical,4,0.946,165.1,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Asia Pacific'), np.str_('Global')]",5,market_calibrated_advanced,0.83,True,False,200.0
2026-05-11 21:34:41,2026-05-11,military_conflict,Naval incident near Malacca Strait shipping lane,extreme,5,1.0,592.1,Risk to major transit chokepoint,"[np.str_('North Africa'), np.str_('Middle East'), np.str_('Strait of Hormuz')]",11,market_calibrated_advanced,0.98,True,False,200.0
2026-05-12 00:53:03,2026-05-12,geopolitical_tension,Diplomatic tensions escalate between Nigeria and Iran,critical,4,0.995,148.0,Risk premium increases on supply disruption fears,[np.str_('Middle East')],37,market_calibrated_advanced,0.98,True,False,200.0
2026-05-13 08:23:56,2026-05-13,inventory_report,EIA reports higher crude inventory of 1863M barrels,moderate,2,0.628,83.9,Weekly fundamental data point,[np.str_('Global')],1,market_calibrated_advanced,0.89,True,False,200.0
2026-05-13 11:04:37,2026-05-13,trade_flow_disruption,Tanker tracking shows lower flows to Kuwait,high,3,1.0,60.5,Indicates trade pattern shifts,"[np.str_('Red Sea'), np.str_('Strait of Hormuz'), np.str_('South China Sea')]",18,market_calibrated_advanced,0.82,True,False,200.0
2026-05-14 11:04:49,2026-05-14,geopolitical_tension,Diplomatic tensions escalate between Iraq and USA,critical,4,0.955,110.0,Risk premium increases on supply disruption fears,[np.str_('Asia Pacific')],19,market_calibrated_advanced,0.91,True,False,200.0
2026-05-14 17:06:45,2026-05-14,geopolitical_tension,Strategic reserve release coordinated by {alliance},high,3,0.6132,181.3,Temporary supply increase to calm markets,[np.str_('Global')],27,market_calibrated_advanced,0.76,True,True,160.0
2026-05-15 07:23:14,2026-05-15,military_conflict,Military escalation near Middle East oil facilities,extreme,5,1.0,512.7,Threatens regional production and transit,"[np.str_('Middle East'), np.str_('North Africa'), np.str_('Strait of Hormuz')]",12,market_calibrated_advanced,0.89,False,False,200.0
2026-05-15 08:42:10,2026-05-15,military_conflict,Drone attack targets Nigeria oil infrastructure,critical,4,0.7,399.5,"Immediate supply risk, insurance premiums spike",[np.str_('Middle East')],17,market_calibrated_advanced,0.72,True,True,160.0
2026-05-15 21:39:04,2026-05-15,inventory_report,EIA reports lower crude inventory of 1584M barrels,moderate,2,0.545,58.1,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.77,True,False,200.0
2026-05-16 04:21:36,2026-05-16,trade_flow_disruption,Port restrictions impact Iraq crude exports,critical,4,1.0,266.8,Physical supply bottleneck,"[np.str_('South China Sea'), np.str_('Strait of Hormuz')]",13,market_calibrated_advanced,0.8,True,False,200.0
2026-05-16 11:11:03,2026-05-16,production_policy,UAE announces voluntary production cut extension,critical,4,1.0,293.2,Tightens supply outlook,[np.str_('Middle East')],23,market_calibrated_advanced,0.82,True,False,200.0
2026-05-16 20:35:50,2026-05-16,inventory_report,EIA reports higher crude inventory of 1175M barrels,moderate,2,0.696,60.2,Weekly fundamental data point,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,0.97,True,False,200.0
2026-05-17 02:27:44,2026-05-17,production_policy,Saudi Arabia output disrupted by weather at Rumaila,critical,4,1.0,274.0,Temporary supply reduction,"[np.str_('Global'), np.str_('Middle East')]",26,market_calibrated_advanced,0.74,False,False,200.0
2026-05-17 07:14:27,2026-05-17,trade_flow_disruption,Tanker tracking shows higher flows to Iraq,high,3,1.0,133.4,Indicates trade pattern shifts,[np.str_('Red Sea')],13,market_calibrated_advanced,0.9,False,False,200.0
2026-05-17 08:00:42,2026-05-17,military_conflict,Missile attack on OPEC+ port facility,extreme,5,1.0,511.9,Direct damage to export infrastructure,[np.str_('Middle East')],9,market_calibrated_advanced,0.72,True,False,200.0
2026-05-17 08:33:34,2026-05-17,trade_flow_disruption,Port restrictions impact Kuwait crude exports,high,3,0.6607999999999999,197.0,Physical supply bottleneck,"[np.str_('Strait of Hormuz'), np.str_('Red Sea'), np.str_('South China Sea')]",11,market_calibrated_advanced,0.79,True,True,160.0
2026-05-18 03:15:57,2026-05-18,geopolitical_tension,Diplomatic tensions escalate between OPEC+ and Nigeria,critical,4,0.996,179.0,Risk premium increases on supply disruption fears,"[np.str_('Asia Pacific'), np.str_('Global')]",44,market_calibrated_advanced,0.96,True,False,200.0
2026-05-19 09:18:01,2026-05-19,inventory_report,EIA reports lower crude inventory of 729M barrels,moderate,2,0.569,46.9,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.75,True,False,200.0
2026-05-19 16:02:54,2026-05-19,inventory_report,Cushing storage levels approach operational minimum,moderate,2,0.28909999999999997,37.5,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.83,True,True,160.0
2026-05-20 06:11:29,2026-05-20,inventory_report,Floating storage levels lower off North Africa,moderate,2,0.3857,79.9,Signal of market contango/backwardation,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.86,True,True,160.0
2026-05-20 13:39:07,2026-05-20,inventory_report,China crude inventories show higher trend,high,3,0.579,22.5,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.76,False,False,200.0
2026-05-21 08:45:58,2026-05-21,geopolitical_tension,Energy security summit addresses South China Sea supply concerns,high,3,0.929,94.6,Coordinated response to supply risks,"[np.str_('Asia Pacific'), np.str_('Middle East')]",39,market_calibrated_advanced,0.96,True,False,200.0
2026-05-23 08:40:29,2026-05-23,geopolitical_tension,Diplomatic tensions escalate between European Union and OPEC+,critical,4,1.0,239.8,Risk premium increases on supply disruption fears,"[np.str_('Global'), np.str_('Asia Pacific')]",25,market_calibrated_advanced,0.94,True,False,200.0
2026-05-23 20:12:44,2026-05-23,geopolitical_tension,Trade negotiations impact Caspian Region energy imports,moderate,2,0.5823999999999999,76.2,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],22,market_calibrated_advanced,0.96,True,True,160.0
2026-05-26 04:16:03,2026-05-26,production_policy,USA announces voluntary production cut extension,high,3,1.0,101.3,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",49,market_calibrated_advanced,0.81,True,False,199.0
2026-05-26 21:26:51,2026-05-26,geopolitical_tension,Strategic reserve release coordinated by {alliance},high,3,1.0,109.3,Temporary supply increase to calm markets,[np.str_('Middle East')],31,market_calibrated_advanced,0.87,False,False,199.0
2026-06-01 04:20:54,2026-06-01,infrastructure,New pipeline capacity comes online in Global,low,1,0.857,48.7,Improves supply chain efficiency,[np.str_('North Sea')],1,market_calibrated_advanced,0.79,True,False,200.0
2026-06-02 05:31:20,2026-06-02,sanctions,Secondary sanctions threatened for Iran oil traders,extreme,5,1.0,144.8,Disrupts payment systems and shipping insurance,"[np.str_('Caspian Region'), np.str_('Middle East'), np.str_('Global')]",83,market_calibrated_advanced,0.8,True,False,200.0
2026-06-02 12:55:40,2026-06-02,inventory_report,Cushing storage levels approach operational minimum,high,3,0.639,36.5,Delivery point concerns for WTI contract,[np.str_('Global')],4,market_calibrated_advanced,0.74,True,False,200.0
2026-06-02 19:36:42,2026-06-02,inventory_report,EIA reports unchanged crude inventory of 515M barrels,moderate,2,0.635,99.8,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.93,True,False,200.0
2026-06-02 22:34:34,2026-06-02,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,235.6,Temporary supply increase to calm markets,"[np.str_('Global'), np.str_('Middle East'), np.str_('Asia Pacific')]",21,market_calibrated_advanced,0.74,False,False,200.0
2026-06-02 22:58:47,2026-06-02,inventory_report,EIA reports unchanged crude inventory of 1692M barrels,moderate,2,0.558,83.5,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.99,True,False,200.0
2026-06-04 10:17:40,2026-06-04,infrastructure,New pipeline capacity comes online in Middle East,moderate,2,0.848,105.5,Improves supply chain efficiency,"[np.str_('Middle East'), np.str_('North Sea')]",9,market_calibrated_advanced,0.79,True,False,200.0
2026-06-05 08:01:05,2026-06-05,military_conflict,Military escalation near Strait of Hormuz oil facilities,extreme,5,1.0,678.1,Threatens regional production and transit,"[np.str_('North Africa'), np.str_('Strait of Hormuz'), np.str_('Middle East')]",6,market_calibrated_advanced,0.87,True,False,200.0
2026-06-05 20:05:21,2026-06-05,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,0.979,89.1,Temporary supply increase to calm markets,[np.str_('Middle East')],43,market_calibrated_advanced,0.97,True,False,200.0
2026-06-06 17:58:21,2026-06-06,military_conflict,Drone attack targets China oil infrastructure,extreme,5,1.0,949.5,"Immediate supply risk, insurance premiums spike",[np.str_('Strait of Hormuz')],29,market_calibrated_advanced,0.92,True,False,200.0
2026-06-07 10:42:11,2026-06-07,inventory_report,EIA reports unchanged crude inventory of 1645M barrels,low,1,0.27299999999999996,30.3,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.93,True,True,160.0
2026-06-07 14:38:04,2026-06-07,inventory_report,EIA reports higher crude inventory of 1992M barrels,moderate,2,0.599,22.7,Weekly fundamental data point,[np.str_('Global')],2,market_calibrated_advanced,0.86,True,False,200.0
2026-06-08 00:41:25,2026-06-08,trade_flow_disruption,Tanker tracking shows unchanged flows to Venezuela,high,3,1.0,227.5,Indicates trade pattern shifts,[np.str_('Strait of Hormuz')],16,market_calibrated_advanced,0.71,True,False,200.0
2026-06-08 14:29:10,2026-06-08,inventory_report,EIA reports unchanged crude inventory of 764M barrels,low,1,0.4038999999999999,27.6,Weekly fundamental data point,[np.str_('Global')],3,market_calibrated_advanced,0.83,True,True,160.0
2026-06-08 20:53:18,2026-06-08,inventory_report,Cushing storage levels approach operational minimum,high,3,0.523,75.0,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.74,False,False,200.0
2026-06-14 05:03:57,2026-06-14,inventory_report,China crude inventories show higher trend,moderate,2,0.514,61.5,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.81,True,False,197.0
2026-06-15 03:00:33,2026-06-15,inventory_report,China crude inventories show unchanged trend,high,3,0.59,50.3,Indicates demand trajectory in largest importer,[np.str_('Global')],4,market_calibrated_advanced,0.75,True,False,200.0
2026-06-15 12:04:21,2026-06-15,infrastructure,Refinery outage reduces crude demand in North Sea,high,3,0.985,87.7,Reduces crude intake temporarily,"[np.str_('North Sea'), np.str_('Middle East'), np.str_('US Gulf Coast')]",10,market_calibrated_advanced,0.71,True,False,200.0
2026-06-17 04:26:04,2026-06-17,trade_flow_disruption,Port restrictions impact OPEC+ crude exports,critical,4,1.0,74.0,Physical supply bottleneck,[np.str_('Red Sea')],4,market_calibrated_advanced,0.85,True,False,200.0
2026-06-18 09:38:44,2026-06-18,infrastructure,Major pipeline maintenance reduces Caspian Region flows by 1069,moderate,2,0.892,61.0,Temporary but planned supply reduction,[np.str_('North Sea')],9,market_calibrated_advanced,0.74,True,False,200.0
2026-06-26 00:08:45,2026-06-26,inventory_report,Floating storage levels unchanged off Asia Pacific,moderate,2,0.661,97.9,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.9,True,False,197.0
2026-06-27 18:58:23,2026-06-27,inventory_report,Cushing storage levels approach operational minimum,high,3,0.651,87.6,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.9,True,False,200.0
2026-06-30 07:21:49,2026-06-30,infrastructure,New pipeline capacity comes online in Global,low,1,0.85,67.9,Improves supply chain efficiency,"[np.str_('North Sea'), np.str_('Middle East')]",6,market_calibrated_advanced,0.78,True,False,198.0
2026-07-06 02:54:32,2026-07-06,inventory_report,EIA reports higher crude inventory of 147M barrels,low,1,0.521,33.9,Weekly fundamental data point,[np.str_('US Gulf Coast')],1,market_calibrated_advanced,0.76,True,False,193.0
2026-07-06 21:02:14,2026-07-06,trade_flow_disruption,Port restrictions impact China crude exports,high,3,1.0,105.9,Physical supply bottleneck,"[np.str_('Red Sea'), np.str_('South China Sea')]",16,market_calibrated_advanced,0.94,True,False,193.0
2026-07-07 12:05:58,2026-07-07,inventory_report,Floating storage levels unchanged off Red Sea,high,3,0.589,41.0,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.76,True,False,200.0
2026-07-10 14:15:54,2026-07-10,infrastructure,Port congestion delays 48 tankers at Rotterdam,high,3,0.929,20.2,Logistical bottleneck affecting deliveries,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",10,market_calibrated_advanced,0.75,True,False,200.0
2026-07-11 09:55:52,2026-07-11,inventory_report,Cushing storage levels approach operational minimum,high,3,0.681,78.7,Delivery point concerns for WTI contract,[np.str_('US Gulf Coast')],4,market_calibrated_advanced,0.79,True,False,200.0
2026-07-12 21:08:21,2026-07-12,inventory_report,Cushing storage levels approach operational minimum,high,3,0.651,56.2,Delivery point concerns for WTI contract,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,0.79,True,False,200.0
2026-07-13 17:11:43,2026-07-13,inventory_report,China crude inventories show unchanged trend,high,3,0.583,88.9,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.9,True,False,200.0
2026-07-14 20:11:07,2026-07-14,infrastructure,New pipeline capacity comes online in Latin America,moderate,2,0.826,148.1,Improves supply chain efficiency,[np.str_('Middle East')],10,market_calibrated_advanced,0.9,True,False,200.0
2026-07-14 22:12:38,2026-07-14,production_policy,European Union output disrupted by technical issues at Burgan,critical,4,1.0,119.3,Temporary supply reduction,"[np.str_('Global'), np.str_('Middle East')]",31,market_calibrated_advanced,0.96,True,False,200.0
2026-07-16 04:48:58,2026-07-16,geopolitical_tension,Trade negotiations impact Asia Pacific energy imports,high,3,1.0,55.4,Trade policy uncertainty affects flows,"[np.str_('Asia Pacific'), np.str_('Global')]",10,market_calibrated_advanced,0.74,True,False,200.0
2026-07-17 09:33:30,2026-07-17,geopolitical_tension,Diplomatic tensions escalate between China and Saudi Arabia,critical,4,0.958,105.8,Risk premium increases on supply disruption fears,"[np.str_('Global'), np.str_('Middle East'), np.str_('Asia Pacific')]",22,market_calibrated_advanced,0.83,False,False,200.0
2026-07-18 04:32:47,2026-07-18,infrastructure,Major pipeline maintenance reduces West Africa flows by 1979,moderate,2,0.803,36.9,Temporary but planned supply reduction,[np.str_('Middle East')],6,market_calibrated_advanced,0.9,True,False,200.0
2026-07-18 07:47:11,2026-07-18,infrastructure,Port congestion delays 18 tankers at Novorossiysk,moderate,2,0.5285,20.3,Logistical bottleneck affecting deliveries,"[np.str_('US Gulf Coast'), np.str_('Middle East'), np.str_('North Sea')]",6,market_calibrated_advanced,0.85,True,True,160.0
2026-07-18 15:11:13,2026-07-18,production_policy,OPEC+ agrees to adjust production by 1326 kb/d,high,3,0.7,164.9,Direct impact on global supply-demand balance,"[np.str_('Middle East'), np.str_('Global')]",53,market_calibrated_advanced,0.85,True,True,160.0
2026-07-18 18:29:22,2026-07-18,production_policy,Non-OPEC production growth revised unchanged,high,3,1.0,176.3,Shifts market share expectations,[np.str_('Middle East')],15,market_calibrated_advanced,0.94,True,False,200.0
2026-07-20 00:42:11,2026-07-20,inventory_report,EIA reports unchanged crude inventory of 1665M barrels,moderate,2,0.646,99.4,Weekly fundamental data point,[np.str_('US Gulf Coast')],3,market_calibrated_advanced,0.92,True,False,200.0
2026-07-21 09:28:46,2026-07-21,inventory_report,Floating storage levels higher off US Gulf Coast,high,3,0.644,68.2,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.74,True,False,200.0
2026-07-21 09:44:30,2026-07-21,inventory_report,Cushing storage levels approach operational minimum,moderate,2,0.3269,71.4,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.98,True,True,160.0
2026-07-21 12:00:18,2026-07-21,infrastructure,New pipeline capacity comes online in West Africa,moderate,2,0.961,154.7,Improves supply chain efficiency,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.86,True,False,200.0
2026-07-22 12:26:24,2026-07-22,inventory_report,China crude inventories show lower trend,high,3,0.677,76.9,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.87,True,False,200.0
2026-07-22 16:13:38,2026-07-22,inventory_report,Floating storage levels lower off West Africa,high,3,0.593,77.2,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.75,True,False,200.0
2026-07-23 03:38:36,2026-07-23,infrastructure,Port congestion delays 9 tankers at Rotterdam,high,3,0.851,64.4,Logistical bottleneck affecting deliveries,[np.str_('Middle East')],13,market_calibrated_advanced,0.71,True,False,200.0
2026-07-23 17:03:01,2026-07-23,inventory_report,EIA reports lower crude inventory of 344M barrels,moderate,2,0.623,98.4,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.89,True,False,200.0
2026-07-23 21:31:58,2026-07-23,inventory_report,EIA reports lower crude inventory of 1318M barrels,low,1,0.39130000000000004,34.9,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.85,True,True,160.0
2026-07-24 05:48:00,2026-07-24,trade_flow_disruption,Tanker tracking shows unchanged flows to Saudi Arabia,high,3,1.0,263.8,Indicates trade pattern shifts,"[np.str_('South China Sea'), np.str_('Red Sea'), np.str_('Strait of Hormuz')]",13,market_calibrated_advanced,0.9,True,False,200.0
2026-07-24 10:01:16,2026-07-24,military_conflict,Military escalation near South China Sea oil facilities,extreme,5,1.0,293.6,Threatens regional production and transit,[np.str_('Strait of Hormuz')],16,market_calibrated_advanced,0.74,True,False,200.0
2026-07-24 10:48:10,2026-07-24,sanctions,Sanctions waiver negotiations for European Union oil exports,critical,4,1.0,399.1,Potential for supply increase if granted,[np.str_('Caspian Region')],30,market_calibrated_advanced,0.84,False,False,200.0
2026-07-24 10:52:20,2026-07-24,military_conflict,Naval incident near Malacca Strait shipping lane,extreme,5,0.7,313.1,Risk to major transit chokepoint,"[np.str_('North Africa'), np.str_('Strait of Hormuz'), np.str_('Middle East')]",20,market_calibrated_advanced,0.99,True,True,160.0
2026-07-25 00:19:01,2026-07-25,geopolitical_tension,Trade negotiations impact Red Sea energy imports,high,3,0.978,104.1,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],41,market_calibrated_advanced,0.82,True,False,200.0
2026-07-25 05:19:45,2026-07-25,geopolitical_tension,Diplomatic tensions escalate between OPEC+ and India,high,3,0.5984999999999999,78.7,Risk premium increases on supply disruption fears,[np.str_('Global')],23,market_calibrated_advanced,0.82,True,True,160.0
2026-07-25 07:32:52,2026-07-25,geopolitical_tension,Diplomatic tensions escalate between USA and Kuwait,critical,4,0.993,204.5,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Global')]",22,market_calibrated_advanced,0.97,True,False,200.0
2026-07-25 18:24:48,2026-07-25,geopolitical_tension,Diplomatic tensions escalate between China and Iraq,high,3,0.5628,107.1,Risk premium increases on supply disruption fears,[np.str_('Asia Pacific')],32,market_calibrated_advanced,0.8,True,True,160.0
2026-07-26 01:23:47,2026-07-26,geopolitical_tension,Diplomatic tensions escalate between UAE and Kuwait,high,3,0.5438999999999999,74.0,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Asia Pacific'), np.str_('Global')]",36,market_calibrated_advanced,0.78,True,True,160.0
2026-07-26 08:08:39,2026-07-26,geopolitical_tension,Trade negotiations impact South China Sea energy imports,high,3,0.904,149.6,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],43,market_calibrated_advanced,0.74,True,False,200.0
2026-07-26 09:13:04,2026-07-26,inventory_report,Cushing storage levels approach operational minimum,high,3,0.569,38.2,Delivery point concerns for WTI contract,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,1.0,True,False,200.0
2026-07-27 02:35:36,2026-07-27,geopolitical_tension,Trade negotiations impact North Sea energy imports,moderate,2,0.5963999999999999,59.7,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],34,market_calibrated_advanced,0.94,True,True,160.0
2026-07-27 13:12:55,2026-07-27,inventory_report,China crude inventories show lower trend,high,3,0.567,78.8,Indicates demand trajectory in largest importer,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,0.99,True,False,200.0
2026-07-27 20:55:27,2026-07-27,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,76.1,Temporary supply increase to calm markets,[np.str_('Global')],9,market_calibrated_advanced,0.92,True,False,200.0
2026-07-29 02:01:46,2026-07-29,geopolitical_tension,Trade negotiations impact Latin America energy imports,moderate,2,1.0,232.2,Trade policy uncertainty affects flows,"[np.str_('Global'), np.str_('Middle East')]",35,market_calibrated_advanced,1.0,True,False,199.0
2026-07-29 02:14:53,2026-07-29,trade_flow_disruption,Tanker tracking shows higher flows to Russia,moderate,2,1.0,140.1,Indicates trade pattern shifts,"[np.str_('Strait of Hormuz'), np.str_('Red Sea')]",13,market_calibrated_advanced,0.89,True,False,199.0
2026-07-29 03:06:33,2026-07-29,trade_flow_disruption,Port restrictions impact Saudi Arabia crude exports,high,3,0.6712999999999999,96.3,Physical supply bottleneck,"[np.str_('South China Sea'), np.str_('Red Sea')]",16,market_calibrated_advanced,0.88,True,True,160.0
